"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"JVDC","JAVEDAN CORPORATION LIMITED","10,449,986.00"," 844,865,019.20 ","4,624,581.00"," 376,091,582.51 ","44.25 ","44.51 "
"KAPCO","KOT ADDU POWER COMPANY LIMITED","657,874.00"," 22,371,363.06 ","635,417.00"," 21,607,224.42 ","96.59 ","96.58 "
"KCL","KARAM CERAMICS LIMITED","1,961.00"," 379,109.24 ","1,445.00"," 279,896.74 ","73.69 ","73.83 "
"KEL","K-ELECTRIC LIMITED","61,385,877.00"," 326,861,465.69 ","33,517,456.00"," 181,642,365.13 ","54.60 ","55.57 "
"KELSC6","K-ELECTRIC LIMITED - SUKUK-6","130.00"," 12,187,642.01 ","130.00"," 12,187,642.01 ","100.00 ","100.00 "
"KHTC","KHYBER TOBACCO COMPANY LIMITED","6,534.00"," 2,511,670.73 ","5,187.00"," 1,996,588.75 ","79.38 ","79.49 "
"KHYT","KHYBER TEXTILE MILLS LIMITED","161.00"," 226,220.50 ","139.00"," 195,677.17 ","86.34 ","86.50 "
"KML","KOHINOOR MILLS LIMITED","108,800.00"," 7,711,486.82 ","88,201.00"," 6,259,865.29 ","81.07 ","81.18 "
"KOHC","KOHAT CEMENT COMPANY LIMITED","207,150.00"," 92,054,707.73 ","160,222.00"," 71,234,568.41 ","77.35 ","77.38 "
"KOHE","KOHINOOR ENERGY LIMITED","1,155,636.00"," 25,958,855.87 ","772,882.00"," 17,430,041.14 ","66.88 ","67.14 "
"KOHP","KOHINOOR POWER COMPANY LIMITED","19,650.00"," 137,511.15 ","13,650.00"," 94,941.15 ","69.47 ","69.04 "
"KOHTM","KOHAT TEXTILE MILLS LIMITED","68,651.00"," 5,373,561.82 ","62,797.00"," 4,919,746.87 ","91.47 ","91.55 "
"KOIL","KOHINOOR INDUSTRIES LIMITED","843,957.00"," 11,750,807.86 ","646,738.00"," 8,997,328.55 ","76.63 ","76.57 "
"KOSM","KOHINOOR SPINNING MILLS LIMITED","17,087,483.00"," 110,377,027.43 ","8,856,374.00"," 57,152,451.17 ","51.83 ","51.78 "
"KPUS","KHAIRPUR SUGAR MILLS LIMITED","3,678.00"," 542,271.98 ","3,126.00"," 460,455.83 ","84.99 ","84.91 "
"KSBP","KSB PUMPS COMPANY LIMITED","266,827.00"," 56,817,751.71 ","182,394.00"," 38,767,875.29 ","68.36 ","68.23 "
