"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"KSTM","KHALID SIRAJ TEXTILE MILLS LIMITED","3,831.00"," 37,482.06 ","2,941.00"," 28,850.10 ","76.77 ","76.97 "
"KTML","KOHINOOR TEXTILE MILLS LIMITED","153,714.00"," 38,467,542.06 ","149,044.00"," 37,304,225.56 ","96.96 ","96.98 "
"LCI","LUCKY CORE INDUSTRIES LIMITED","52,788.00"," 19,120,192.07 ","47,894.00"," 17,350,963.98 ","90.73 ","90.75 "
"LEUL","LEATHER UP LIMITED","36,923.00"," 1,941,171.38 ","27,073.00"," 1,428,171.80 ","73.32 ","73.57 "
"LIVEN","LIVEN PHARMA LIMITED","1,791,366.00"," 133,600,096.09 ","604,727.00"," 45,386,808.72 ","33.76 ","33.97 "
"LOADS","LOADS LIMITED","1,168,902.00"," 17,023,480.04 ","993,760.00"," 14,464,721.49 ","85.02 ","84.97 "
"LOTCHEM","LOTTE CHEMICAL PAKISTAN LIMITED","415,525.00"," 7,901,595.52 ","266,548.00"," 5,354,189.58 ","64.15 ","67.76 "
"LPGL","LEINER PAK GELATINE LIMITED","19,023.00"," 2,453,266.41 ","17,322.00"," 2,233,712.31 ","91.06 ","91.05 "
"LPL","LALPIR POWER LIMITED","362,420.00"," 9,032,743.03 ","274,656.00"," 6,850,083.84 ","75.78 ","75.84 "
"LSECL","LSE CAPITAL LIMITED","218,752.00"," 1,319,800.93 ","216,502.00"," 1,306,073.93 ","98.97 ","98.96 "
"LSEFSL","LSE FINANCIAL SERVICES LIMITED","1,500.00"," 35,775.00 ","1,500.00"," 35,775.00 ","100.00 ","100.00 "
"LSEVL","LSE VENTURES LIMITED","495,902.00"," 5,925,149.14 ","260,813.00"," 3,170,325.57 ","52.59 ","53.51 "
"LUCK","LUCKY CEMENT LIMITED","839,097.00"," 294,768,110.41 ","495,685.00"," 176,441,788.37 ","59.07 ","59.86 "
"MACFL","MACPAC FILMS LIMITED","931,712.00"," 48,139,061.59 ","530,565.00"," 27,414,852.30 ","56.95 ","56.95 "
"MACTER","MACTER INTERNATIONAL LIMITED","29,099.00"," 11,287,415.83 ","17,266.00"," 6,698,122.78 ","59.34 ","59.34 "
"MARI","MARI ENERGIES LIMITED","1,092,837.00"," 678,721,857.86 ","803,896.00"," 504,029,768.07 ","73.56 ","74.26 "
"MCB","MCB BANK LIMITED","458,564.00"," 150,155,956.97 ","267,964.00"," 92,605,681.56 ","58.44 ","61.67 "
"MCBIM","MCB INVESTMENT MANAGEMENT LIMITED","1,247.00"," 170,068.75 ","1,247.00"," 170,068.75 ","100.00 ","100.00 "
"MDTL","MEDIA TIMES LIMITED","37,174,870.00"," 138,464,740.02 ","19,713,570.00"," 73,550,705.28 ","53.03 ","53.12 "
"MEBL","MEEZAN BANK LIMITED","956,606.00"," 328,125,906.76 ","653,634.00"," 231,370,249.89 ","68.33 ","70.51 "
"MEHT","MAHMOOD TEXTILE MILLS LIMITED","415.00"," 149,917.25 ","365.00"," 132,264.75 ","87.95 ","88.23 "
"MERIT","MERIT PACKAGING LIMITED","209,161.00"," 2,501,993.36 ","198,460.00"," 2,374,772.27 ","94.88 ","94.92 "
"MFFL","MITCHELLS FRUIT FARMS LIMITED","264,701.00"," 57,042,216.65 ","158,269.00"," 34,160,395.57 ","59.79 ","59.89 "
"MFL","MATCO FOODS LIMITED","10,081.00"," 509,831.25 ","9,706.00"," 490,925.75 ","96.28 ","96.29 "
"MIIETF","MAHAANA ISLAMIC INDEX ETF","325,516.00"," 4,589,990.60 ","313,516.00"," 4,421,185.60 ","96.31 ","96.32 "
