"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"MLCF","MAPLE LEAF CEMENT FACTORY LIMITED","7,133,061.00"," 567,220,750.08 ","3,196,617.00"," 259,876,372.87 ","44.81 ","45.82 "
"MQTM","MAQBOOL TEXTILE MILLS LIMITED","600.00"," 20,367.92 ","600.00"," 20,367.92 ","100.00 ","100.00 "
"MRNS","MEHRAN SUGAR MILLS LIMITED","12,281.00"," 588,960.30 ","12,081.00"," 579,354.30 ","98.37 ","98.37 "
"MSCL","METROPOLITAN STEEL CORPORATION LIMITED","228,157.00"," 2,406,815.80 ","182,776.00"," 1,932,581.68 ","80.11 ","80.30 "
"MSOT","MASOOD TEXTILE MILLS LIMITED","5,435.00"," 297,601.42 ","4,933.00"," 270,695.20 ","90.76 ","90.96 "
"MTL","MILLAT TRACTORS LIMITED","65,898.00"," 35,790,160.44 ","55,847.00"," 30,833,518.40 ","84.75 ","86.15 "
"MUGHAL","MUGHAL IRON & STEEL INDUSTRIES LIMITED","1,743,764.00"," 108,847,222.25 ","1,676,507.00"," 103,968,256.38 ","96.14 ","95.52 "
"MUGHALC","MUGHAL IRON AND STEEL IND. LTD.-CLASS C","78,515.00"," 3,641,396.85 ","70,015.00"," 3,250,168.68 ","89.17 ","89.26 "
"MUREB","MURREE BREWERY COMPANY LIMITED","1,444.00"," 1,139,751.35 ","1,334.00"," 1,052,903.79 ","92.38 ","92.38 "
"MWMP","MANDVIWALLA MAUSER PLASTIC IND. LTD","91,238.00"," 1,572,280.67 ","55,455.00"," 923,279.70 ","60.78 ","58.72 "
"MZNPETF","MEEZAN PAKISTAN EXCHANGE TRADED FUND","106,776.00"," 1,842,695.70 ","104,500.00"," 1,803,230.00 ","97.87 ","97.86 "
"NAGC","NAGINA COTTON MILLS LIMITED","3,973.00"," 232,480.50 ","3,508.00"," 205,155.02 ","88.30 ","88.25 "
"NATF","NATIONAL FOODS LIMITED","177,361.00"," 50,230,782.52 ","106,710.00"," 30,282,091.74 ","60.17 ","60.29 "
"NBP","NATIONAL BANK OF PAKISTAN","3,797,180.00"," 368,864,293.07 ","1,550,436.00"," 165,092,742.36 ","40.83 ","44.76 "
"NCL","NISHAT (CHUNIAN) LIMITED","736,179.00"," 27,850,587.48 ","346,306.00"," 13,252,196.47 ","47.04 ","47.58 "
"NCML","NAZIR COTTON MILLS LIMITED","25,100.00"," 326,932.00 ","22,100.00"," 287,932.00 ","88.05 ","88.07 "
"NCPL","NISHAT CHUNIAN POWER LIMITED","79,029.00"," 1,931,485.04 ","72,979.00"," 1,783,016.54 ","92.34 ","92.31 "
"NESTLE","NESTLE PAKISTAN LIMITED","28.00"," 196,227.14 ","25.00"," 175,336.06 ","89.29 ","89.35 "
"NETSOL","NETSOL TECHNOLOGIES LIMITED","461,062.00"," 59,844,034.76 ","341,102.00"," 44,293,248.89 ","73.98 ","74.01 "
"NEXT","NEXT CAPITAL LIMITED","10,017.00"," 79,133.94 ","10,015.00"," 79,118.20 ","99.98 ","99.98 "
"NICL","NIMIR INDUSTRIAL CHEMICALS LIMITED","4,285.00"," 649,090.73 ","4,285.00"," 649,090.73 ","100.00 ","100.00 "
"NML","NISHAT MILLS LIMITED","1,486,038.00"," 182,532,792.47 ","803,371.00"," 100,529,760.61 ","54.06 ","55.07 "
"NPL","NISHAT POWER LIMITED","56,482.00"," 1,998,178.30 ","50,412.00"," 1,784,392.37 ","89.25 ","89.30 "
"NRL","NATIONAL REFINERY LIMITED","274,637.00"," 66,571,242.38 ","125,543.00"," 30,451,432.53 ","45.71 ","45.74 "
"NRSL","NIMIR RESINS LIMITED","204,044.00"," 5,893,126.55 ","177,563.00"," 5,125,355.47 ","87.02 ","86.97 "
"NSRM","THE NATIONAL SILK & RAYON MILLS LIMITED","41.00"," 1,991.78 ","41.00"," 1,991.78 ","100.00 ","100.00 "
